liquidity plans,7.33441626,,.,,
liquidity pledging,7.16294472,,.,,
liquidity policies,7.586758966,,.,,
liquidity policy,6.558463176,,.,,
liquidity portfolio,6.9361714,,.,,
liquidity position,3.637119097,,.,,
liquidity positions,6.170815911,,.,,
liquidity potential,7.032448231,,.,,
liquidity premiums,7.278457607,,.,,
liquidity presented,6.494338648,,.,,
liquidity preservation,7.715013302,,.,,
liquidity price,7.133091756,,.,,
liquidity primarily,5.686865055,,.,,
liquidity primary,5.660889568,,.,,
liquidity principal,6.054282095,,.,,
liquidity principals,6.91703206,,.,,
liquidity prior,7.683922715,,.,,
liquidity problem,7.401355743,,.,,
liquidity problems,5.202423223,,.,,
liquidity proceeds,7.081504388,,.,,
liquidity profile,6.413818271,,.,,
liquidity profitability,6.578530739,x,,,
liquidity profitability,6.578530739,,.,,
liquidity prospects,7.4897667,,.,,
liquidity prove,7.912181367,,.,,
liquidity provide,5.880328788,,.,,
liquidity provided,5.087298249,,.,,
liquidity providers,7.663720008,,.,,
liquidity provides,6.980623163,,.,,
liquidity providing,7.016616765,,.,,
liquidity public,7.802982075,,.,,
liquidity purchase,7.704542002,,.,,
liquidity purposes,5.500396982,,.,,
liquidity raise,7.725595411,,.,,
liquidity rate,5.080477457,,.,,
liquidity ratio,5.44234497,,.,,
liquidity ratios,6.320855204,,.,,
liquidity read,7.577542311,,.,,
liquidity real,7.320130303,,.,,
liquidity recent,7.070393162,,.,,
liquidity reduced,6.284953913,,.,,
liquidity reducing,7.624499294,,.,,
liquidity refers,5.990368769,,.,,
liquidity reflects,7.978430752,,.,,
liquidity registrant,7.874441039,,.,,
liquidity regular,7.838073395,,.,,
liquidity regulation,7.791553379,,.,,
liquidity regulatory,6.612898383,,.,,
liquidity related,7.238452272,,.,,
liquidity rely,7.725595411,,.,,
liquidity remain,7.912181367,,.,,
liquidity remained,7.653769677,,.,,
liquidity remaining,7.769080523,,.,,
liquidity remains,7.899442341,,.,,
liquidity repay,7.33441626,,.,,
liquidity require,6.595566926,x,,,
liquidity require,6.595566926,,.,,
liquidity required,5.960791752,x,,,
liquidity requirement,6.318247641,x,,,
liquidity requirement,6.318247641,,.,,
liquidity requirements,2.999997935,x,1,,
liquidity requirements,2.999997935,,.,,
liquidity reserve,7.409077789,x,,,
liquidity reserve,7.409077789,,.,,
liquidity reserves,7.634161205,x,,,
liquidity reserves,7.634161205,,.,,
liquidity resources,5.94992208,,.,,
liquidity respect,7.596061359,,.,,
liquidity restrictions,7.624499294,x,,,
liquidity restrictions,7.624499294,,.,,
liquidity result,5.688251056,,.,,
liquidity resulted,7.7362907,,.,,
liquidity resulting,6.995890635,,.,,
liquidity results,4.597063396,,.,,
liquidity revenues,7.541502375,,.,,
liquidity revolving,6.907598028,,.,,
liquidity risk,4.214049972,4,1,,
liquidity risk,4.214049972,,.,,
liquidity risks,5.276793766,,.,,
liquidity safety,6.79661952,,.,,
liquidity sale,7.10410422,x,,,
liquidity sale,7.10410422,,.,,
liquidity sales,7.245009673,x,,,
liquidity sales,7.245009673,,.,,
liquidity satisfy,5.902419746,,.,,
liquidity secondary,7.348909268,,.,,
liquidity section,6.279928777,,.,,
liquidity securities,5.996013187,x,,,
liquidity securities,5.996013187,,.,,
liquidity selling,7.802982075,,.,,
liquidity senior,7.64391738,,.,,
liquidity sensitivity,7.048534368,,.,,
liquidity service,7.886863559,,.,,
liquidity shareholders,7.212644388,x,,,
liquidity shareholders,7.212644388,,.,,
liquidity shares,7.011394821,x,,,
liquidity shares,7.011394821,,.,,
liquidity short,5.832739825,,.,,
liquidity shortfall,7.758030687,,.,,
liquidity significant,6.40810397,,.,,
liquidity significantly,6.970572827,,.,,
liquidity situation,7.624499294,,.,,
liquidity source,6.771721968,,.,,
liquidity sources,4.567237831,,.,,
liquidity sponsor,7.663720008,,.,,
liquidity stability,7.747101616,,.,,
liquidity standards,6.260077008,,.,,
liquidity stock,7.006200005,x,,,
liquidity stock,7.006200005,,.,,
liquidity stockholders,7.363615415,x,,,
liquidity stockholders,7.363615415,,.,,
liquidity strategies,7.401355743,,.,,
liquidity strategy,7.109834894,,.,,
liquidity stress,6.500569198,,.,,
liquidity strong,7.432608287,,.,,
liquidity subsidiaries,7.64391738,,.,,
liquidity sufficient,5.069958953,,.,,
liquidity support,5.662240007,,.,,
liquidity surplus,7.886863559,,.,,
liquidity table,5.341332287,,.,,
liquidity target,7.826238937,,.,,
liquidity targets,7.356235308,,.,,
liquidity terms,6.644872687,,.,,
liquidity times,7.225465077,,.,,
liquidity trading,6.78825127,,.,,
liquidity trust,7.313063136,,.,,
liquidity typically,7.899442341,,.,,
liquidity unable,7.264943888,,.,,
liquidity uncertainties,7.432608287,,.,,
liquidity unrestricted,7.850049586,,.,,
liquidity use,6.69294109,,.,,
liquidity used,6.437007716,,.,,
liquidity uses,7.653769677,,.,,
liquidity valuation,7.938156853,,.,,
liquidity value,6.926555942,,.,,
liquidity variety,7.568409828,,.,,
liquidity vary,7.925084772,,.,,
liquidity volatility,7.464869149,,.,,
liquidity wholesale,7.814542897,,.,,
liquidity working,5.87529944,,.,,
liquidity yield,7.577542311,,.,,
liquidity@,7.577542311,,.,,
liquidity@,7.577542311,,.,,
liquidity@,7.577542311,,.,,
liquidity*,7.577542311,,.,,
liquidity*,7.577542311,,.,,
liquids,4.544885537,,.,,
liquids geological,7.199985991,,.,,
liquids natural,6.980623163,,.,,
liquids ngl,7.938156853,,.,,
liquids ngls,7.212644388,,.,,
liquids pipeline,7.133091756,,.,,
liquids pipelines,7.568409828,,.,,
liquids prices,6.941014025,,.,,
liquids produced,7.780253824,,.,,
liquids production,6.763558658,,.,,
liquids revenue,7.925084772,,.,,
liquids revenues,7.605451099,,.,,
liquids rich,6.542042446,,.,,
liquids sales,7.541502375,,.,,
liquids transportation,7.978430752,,.,,
liquor,5.948121899,,.,,
liquor license,7.791553379,,.,,
liquor licenses,7.144926214,,.,,
lira,7.032448231,,.,,
lisa,7.850049586,,.,,
lisbon,7.624499294,,.,,
lisle,7.683922715,,.,,
lisle*,7.95140208,,.,,
listed,2.533170617,,.,,
listed accounting,7.826238937,,.,,
listed affect,7.850049586,,.,,
listed business,7.826238937,,.,,
listed cash,7.363615415,,.,,
listed common,7.605451099,,.,,
listed companies,6.69294109,,.,,
listed company,5.767600523,,.,,
listed counter,7.225465077,,.,,
listed critical,7.725595411,,.,,
listed drug,7.95140208,,.,,
listed equities,7.292156451,,.,,
listed equity,7.577542311,,.,,
listed establish,7.862170946,,.,,
listed exchange,6.374487359,,.,,
listed factors,7.092740461,,.,,
listed fda,7.424703107,,.,,
listed following,6.884395131,,.,,
listed futures,7.912181367,,.,,
listed index,7.327247771,,.,,
listed item,5.930296115,,.,,
listed items,7.624499294,,.,,
listed market,6.884395131,,.,,
listed nasdaq,4.830506663,,.,,
listed national,5.590548079,,.,,
listed nyse,5.553506807,,.,,
listed*,7.938156853,,.,,
listed*,7.938156853,,.,,
listen,7.169023766,,.,,
listener,7.245009673,,.,,
listeners,7.341636508,,.,,
listening,6.696736161,,.,,
listing,3.370661208,,.,,
listing common,5.63557176,,.,,
listing company,6.759501857,,.,,
listing exchange,7.9648251,,.,,
listing fee,7.992224074,,.,,
listing fees,6.005491931,,.,,
listing intended,6.599009271,,.,,
listing nasdaq,5.686865055,,.,,
listing national,7.663720008,,.,,
listing nyse,7.356235308,,.,,
listing qualifications,6.875262647,,.,,
listing requirement,7.596061359,,.,,
listing requirements,5.436936628,,.,,
listing rule,7.673770343,,.,,
listing rules,6.970572827,,.,,
listing securities,7.109834894,,.,,
listing service,7.285283572,,.,,
listing services,7.4897667,,.,,
listing shares,6.689160368,,.,,
listing significant,7.826238937,,.,,
listing standards,5.410325159,,.,,
listing stock,7.181293858,,.,,
listing trading,7.747101616,,.,,
listing*,7.747101616,,.,,
listings,5.157378077,,.,,
litigants,5.912782533,,.,,
litigate,5.713533302,,.,,
litigated,6.129005641,,.,,
litigating,6.715930609,,.,,
litigation,1.743912592,,.,,
litigation ability,7.532691745,,.,,
litigation able,7.715013302,,.,,
litigation accordance,7.7362907,,.,,
litigation accrual,6.945880214,,.,,
litigation accruals,6.535548917,,.,,
litigation actions,7.059404041,,.,,
litigation activity,7.694179215,,.,,
litigation addition,6.223884879,,.,,
litigation administrative,6.542042446,,.,,
litigation adversely,6.195845659,,.,,
litigation affect,7.409077789,,.,,
litigation alleging,7.001032034,,.,,
litigation arbitration,5.590548079,,.,,
litigation arises,7.464869149,,.,,
litigation assurance,6.875262647,,.,,
litigation bankruptcy,7.938156853,,.,,
litigation base,5.285100228,,.,,
litigation brought,5.527189499,,.,,
litigation business,6.884395131,,.,,
litigation cash,7.862170946,,.,,
litigation changes,6.575158055,,.,,
litigation charge,6.88899284,,.,,
litigation claim,7.181293858,,.,,
litigation claims,4.632138081,,.,,
litigation class,7.814542897,,.,,
litigation commenced,6.861718422,,.,,
litigation companies,7.320130303,,.,,
litigation company,4.727207094,,.,,
litigation concerning,6.685393885,,.,,
litigation connection,6.813569078,,.,,
litigation consolidated,7.175139993,,.,,
litigation consume,7.925084772,,.,,
litigation contingencies,5.607035453,,.,,
litigation contingency,7.663720008,,.,,
litigation contingent,7.550391322,,.,,
litigation cost,7.41685993,,.,,
litigation costly,6.015061382,,.,,
litigation costs,4.557788942,,.,,
litigation customer,7.874441039,,.,,
litigation damage,7.27167792,,.,,
litigation decrease,7.523958065,,.,,
litigation developments,7.156902405,,.,,
litigation difficult,7.605451099,,.,,
litigation dispute,7.838073395,,.,,
litigation disputes,7.001032034,,.,,
litigation district,7.850049586,,.,,
litigation diversion,6.985686465,,.,,
litigation divert,6.287475982,,.,,
litigation effect,7.673770343,,.,,
litigation environment,7.456705838,,.,,
litigation environmental,6.214450847,,.,,
litigation event,7.938156853,,.,,
litigation expect,7.596061359,,.,,
litigation expense,5.62901436,,.,,
litigation expenses,5.121330922,,.,,
litigation expensive,6.529097281,,.,,
litigation exposure,7.27167792,,.,,
litigation factors,7.432608287,,.,,
litigation failure,7.862170946,,.,,
litigation federal,7.814542897,,.,,
litigation fees,7.683922715,,.,,
litigation filed,5.94095341,,.,,
litigation financial,7.027143178,,.,,
litigation fines,7.523958065,,.,,
litigation following,7.653769677,,.,,
litigation force,7.64391738,,.,,
litigation future,5.831138544,,.,,
litigation gain,7.341636508,,.,,
litigation general,6.558463176,,.,,
litigation government,6.644872687,,.,,
litigation governmental,6.377245982,,.,,
litigation harm,7.138991479,,.,,
litigation higher,7.683922715,,.,,
litigation impact,7.292156451,,.,,
litigation incident,7.886863559,,.,,
litigation incidental,5.441260959,,.,,
litigation income,6.51314798,,.,,
litigation increase,6.374487359,,.,,
litigation increased,6.902914178,,.,,
litigation incur,7.899442341,,.,,
litigation incurred,7.925084772,,.,,
litigation industry,7.791553379,,.,,
litigation information,7.874441039,,.,,
litigation inherently,6.385567805,,.,,
litigation initiated,6.69294109,,.,,
litigation instituted,6.084741303,,.,,
litigation insurance,6.79661952,,.,,
litigation intellectual,6.975585369,,.,,
litigation interference,7.156902405,,.,,
litigation investigation,7.341636508,,.,,
litigation investigations,6.522687003,,.,,
litigation involve,7.245009673,,.,,
litigation involved,6.612898383,,.,,
litigation involves,7.559359992,,.,,
litigation involving,5.289744918,,.,,
litigation issues,7.363615415,,.,,
litigation item,5.946324954,,.,,
litigation judgment,7.515300002,,.,,
litigation judgments,7.802982075,,.,,
litigation knowledge,7.769080523,,.,,
litigation legal,5.305700208,,.,,
litigation legislative,7.802982075,,.,,
litigation liabilities,6.599009271,,.,,
litigation liability,6.481992812,,.,,
litigation likely,7.175139993,,.,,
litigation litigation,5.951725507,,.,,
litigation long,7.978430752,,.,,
litigation loss,6.323469585,,.,,
litigation losses,7.348909268,,.,,
litigation management,5.865315996,,.,,
litigation material,5.200718193,,.,,
litigation matter,6.137663704,,.,,
litigation matters,4.45853751,,.,,
litigation mdl,7.456705838,,.,,
litigation merit,7.886863559,,.,,
litigation named,7.850049586,,.,,
litigation nature,7.605451099,,.,,
litigation necessary,5.443430157,,.,,
litigation negative,7.780253824,,.,,
litigation normal,7.401355743,,.,,
litigation offset,7.704542002,,.,,
litigation operating,7.481398451,,.,,
litigation order,7.758030687,,.,,
litigation ordinary,6.712062132,,.,,
litigation outcome,6.79661952,,.,,
litigation outcomes,7.320130303,,.,,
litigation parties,5.997901762,,.,,
litigation partnership,7.925084772,,.,,
litigation party,6.51314798,,.,,
litigation past,7.175139993,,.,,
litigation patent,6.848355194,,.,,
litigation pay,7.27167792,,.,,
litigation payment,7.874441039,,.,,
litigation pending,6.072446066,,.,,
litigation pertaining,7.320130303,,.,,
litigation plaintiffs,7.448608628,,.,,
litigation potential,6.066354676,,.,,
litigation predict,7.925084772,,.,,
litigation predicted,7.498205569,,.,,
litigation previously,7.802982075,,.,,
litigation proceeding,6.723712749,,.,,
litigation proceedings,5.407178853,,.,,
litigation proceeds,7.456705838,,.,,
litigation process,6.674178814,,.,,
litigation processes,5.065484672,,.,,
litigation product,7.348909268,,.,,
litigation protect,6.9361714,,.,,
litigation provision,7.432608287,,.,,
litigation public,7.327247771,,.,,
litigation pursuant,7.550391322,,.,,
litigation received,7.802982075,,.,,
litigation recent,7.814542897,,.,,
litigation record,7.356235308,,.,,
litigation recorded,7.064883506,,.,,
litigation refer,7.912181367,,.,,
litigation reform,2.856915954,,.,,
litigation regarding,5.454347296,,.,,
litigation regardless,6.990775534,,.,,
litigation regulatory,4.957671809,,.,,
litigation related,4.709851938,,.,,
litigation relating,5.44234497,,.,,
litigation reputational,7.925084772,,.,,
litigation require,6.519497208,,.,,
litigation reserve,6.677903213,,.,,
litigation reserves,6.013140152,,.,,
litigation resolution,7.523958065,,.,,
litigation resolved,6.49123787,,.,,
litigation respect,6.70054569,,.,,
litigation restructuring,7.715013302,,.,,
litigation result,4.708809728,,.,,
litigation resulted,7.899442341,,.,,
litigation resulting,6.995890635,,.,,
litigation results,6.689160368,,.,,
litigation revise,6.595566926,,.,,
litigation risk,6.179845318,,.,,
litigation risks,6.116157499,,.,,
litigation sec,7.978430752,,.,,
litigation securities,6.9507702,,.,,
litigation seeking,7.663720008,,.,,
litigation settled,6.460747704,,.,,
litigation settlement,4.103810935,,.,,
litigation settlements,5.590548079,,.,,
litigation significant,7.001032034,,.,,
litigation significantly,7.440576456,,.,,
litigation similar,7.758030687,,.,,
litigation stock,7.541502375,,.,,
litigation successful,6.866212812,,.,,
litigation support,7.187485829,,.,,
litigation surrounding,7.791553379,,.,,
litigation table,6.466771818,,.,,
litigation tax,7.087106643,,.,,
litigation threatened,6.926555942,,.,,
litigation trends,7.075933343,,.,,
litigation trust,7.9648251,,.,,
litigation ultimate,7.673770343,,.,,
litigation unable,7.424703107,,.,,
litigation uncertain,7.16294472,,.,,
litigation unexpected,7.814542897,,.,,
litigation unfavorable,7.568409828,,.,,
litigation warranty,7.624499294,,.,,
litigation@,7.092740461,,.,,
litigation@,7.092740461,,.,,
litigation*,7.092740461,,.,,
litigation*,7.092740461,,.,,
litigation*,7.092740461,,.,,
litigations,5.769103153,,.,,
litigious,7.238452272,,.,,
litter,7.992224074,,.,,
little,2.8938832,+,.,,
little ability,6.879818464,,.,,
little activity,7.850049586,,.,,
little backlog,7.448608628,,.,,
little capital,7.39369287,,.,,
little cash,7.559359992,,.,,
little change,7.064883506,,.,,
little changed,7.41685993,,.,,
little cost,7.292156451,,.,,
little direct,7.653769677,,.,,
little effect,6.599009271,,.,,
little experience,6.708208562,,.,,
little exposure,7.663720008,,.,,
little growth,7.978430752,,.,,
little impact,5.880328788,,.,,
little incremental,7.9648251,,.,,
little influence,7.694179215,,.,,
little information,7.156902405,,.,,
little market,5.080477457,,.,,
little notice,6.822152822,,.,,
little penalty,7.814542897,,.,,
little price,7.515300002,,.,,
little prior,7.278457607,,.,,
little public,7.886863559,,.,,
little related,7.899442341,,.,,
little relevance,7.912181367,,.,,
little resemblance,7.193716378,,.,,
little revenue,7.715013302,,.,,
little risk,7.037781577,,.,,
little rock,6.663088127,,.,,
little trading,5.824758937,,.,,
little value,6.09510409,,.,,
little*,6.09510409,,.,,
littleton,7.586758966,,.,,
liu,7.850049586,,.,,
live,4.129449672,x,1,,
live,4.129449672,,.,,
live cattle,6.975585369,,.,,
live entertainment,7.409077789,,.,,
live event,7.938156853,,.,,
live events,7.109834894,,.,,
live jurisdictions,7.225465077,,.,,
live racing,7.978430752,,.,,
live result,7.299076894,,.,,
live work,7.464869149,,.,,
lived,1.918859571,?,1,,
lived,1.918859571,,.,,
lived asset,3.448633828,?,1,,
lived asset,3.448633828,,.,,
lived assets,2.045386495,,.,,
lived customer,7.992224074,,.,,
lived identifiable,7.440576456,,.,,
lived indefinite,7.278457607,,.,,
lived intangible,3.210419771,,.,,
lived intangibles,4.812435638,,.,,
lived nonfinancial,7.715013302,,.,,
lived properties,7.95140208,,.,,
lived property,7.363615415,,.,,
lived tangible,6.159642611,,.,,
lived trade,7.181293858,,.,,
lived trademarks,7.694179215,,.,,
lme payments,7.862170946,,.,,
lmp,7.550391322,,.,,
lng,5.907587716,,.,,
lng facilities,7.978430752,,.,,
lng facility,7.694179215,,.,,
lng storage,7.791553379,,.,,
lo,6.893611786,,.,,
load,4.120733754,,.,,
load capacity,7.440576456,,.,,
load factor,6.727626648,,.,,
load factors,7.432608287,,.,,
load following,7.313063136,,.,,
load generation,7.683922715,,.,,
load growth,6.33930105,,.,,
load load,7.769080523,,.,,
load management,7.016616765,,.,,
load obligations,7.673770343,,.,,
load power,7.838073395,,.,,
load requirements,6.451779034,,.,,
load serving,6.655762087,,.,,
loaded,5.40613228,,.,,
loaded mile,7.886863559,,.,,
loader,7.614929843,,.,,
loaders,7.081504388,,.,,
loading,4.965720142,,.,,
loading facilities,7.181293858,,.,,
loading facility,7.348909268,,.,,
loading terminal,7.992224074,,.,,
loading unloading,6.393959463,,.,,
loadings,7.704542002,,.,,
loadout,7.9648251,,.,,
loads,5.254974719,,.,,
loan,1.546901159,4,1,,
loan,1.546901159,,.,,
loan ability,7.624499294,,.,,
loan able,7.95140208,,.,,
loan accelerated,7.899442341,,.,,
loan accordance,6.767631983,,.,,
loan account,6.655762087,,.,,
loan accounted,7.371050394,,.,,
loan accounting,7.181293858,,.,,
loan accounts,6.839544565,,.,,
loan accretion,7.95140208,,.,,
loan accrual,7.299076894,x,,,
loan accrual,7.299076894,,.,,
loan accrue,7.481398451,x,,,
loan accrue,7.481398451,,.,,
loan accrued,5.898989211,x,,,
loan accrued,5.898989211,,.,,
loan accrues,6.463755225,x,,,
loan accrues,6.463755225,,.,,
loan accruing,7.596061359,x,,,
loan accruing,7.596061359,,.,,
loan activity,5.551085498,,.,,
loan added,7.725595411,,.,,
loan addition,5.432630916,,.,,
loan adjustable,7.694179215,,.,,
loan adjusted,7.238452272,,.,,
loan adjustment,6.70054569,,.,,
loan administration,5.782729405,,.,,
loan advance,6.907598028,,.,,
loan advanced,7.4897667,,.,,
loan advances,6.182115467,,.,,
loan affiliate,6.83516819,,.,,
loan age,7.802982075,,.,,
loan aggregate,5.820000799,,.,,
loan agreements,4.100403776,,.,,
loan allocated,7.7362907,,.,,
loan allocation,7.850049586,,.,,
loan allowance,6.377245982,,.,,
loan amendment,6.451779034,,.,,
loan amortization,5.948121899,,.,,
loan amortized,6.779952467,,.,,
loan amortizes,7.087106643,,.,,
loan anticipated,7.826238937,,.,,
loan applicant,7.653769677,,.,,
loan applicants,7.653769677,,.,,
loan applications,6.001689645,,.,,
loan applied,7.087106643,,.,,
loan appraised,7.175139993,,.,,
loan approval,5.839170715,,.,,
loan approvals,7.506716259,,.,,
loan arrangement,6.941014025,,.,,
loan asset,6.347311774,,.,,
loan assets,6.038408746,,.,,
loan assigned,6.805058388,,.,,
loan association,6.581914837,,.,,
loan associations,5.658194149,,.,,
loan assumption,7.769080523,,.,,
loan assurance,7.758030687,,.,,
loan availability,6.708208562,,.,,
loan backed,7.20629516,,.,,
loan balance,3.686658606,4,1,,
loan balance,3.686658606,,.,,
loan balances,3.855059515,4,1,,
loan bank,3.549246074,,.,,
loan base,7.075933343,,.,,
loan bear,5.712111837,,.,,
loan bearing,6.759501857,,.,,
loan bears,4.533019874,,.,,
loan benefit,7.938156853,,.,,
loan bond,7.802982075,,.,,
loan bore,6.129005641,,.,,
loan borrowed,6.532317896,,.,,
loan borrower,5.202423223,,.,,
loan borrowers,6.674178814,,.,,
loan borrowing,6.616401013,,.,,
loan bridge,7.278457607,,.,,
loan brokerage,7.473099648,,.,,
loan brought,6.898252165,,.,,
loan business,6.19124795,,.,,
loan capital,6.290004429,,.,,
loan capitalized,7.899442341,,.,,
loan carried,7.4897667,,.,,
loan carries,6.9361714,,.,,
loan carrying,6.457749201,,.,,
loan cash,5.717809858,,.,,
loan change,7.371050394,,.,,
loan changes,7.150896381,,.,,
loan characteristics,6.475876585,,.,,
loan charge,4.312063071,,.,,
loan charged,6.022783428,,.,,
loan chargeoffs,7.498205569,,.,,
loan class,6.931352114,,.,,
loan classes,7.053954436,,.,,
loan classification,6.144206803,,.,,
loan classifications,6.410957039,,.,,
loan classified,5.297221589,,.,,
loan clients,7.912181367,,.,,
loan closing,6.137663704,,.,,
loan closings,7.016616765,,.,,
loan collateral,4.245993324,x,1,,
loan collateral,4.245993324,,.,,
loan collateralized,5.344277797,,.,,
loan collectability,7.634161205,,.,,
loan collected,7.245009673,,.,,
loan collectibility,7.769080523,,.,,
loan collections,6.542042446,,.,,
loan collectively,7.169023766,,.,,
loan commercial,5.909316325,,.,,
loan commitment,4.8725549,,.,,
loan commitments,3.845568218,,.,,
loan committees,7.41685993,,.,,
loan common,7.653769677,,.,,
loan companies,7.292156451,,.,,
loan company,4.441250647,,.,,
loan comparable,7.838073395,,.,,
loan completed,7.838073395,,.,,
loan completion,7.219034186,,.,,
loan component,6.659418398,,.,,
loan components,7.9648251,,.,,
loan composition,7.133091756,,.,,
loan concentration,6.391154412,,.,,
loan concentrations,5.088820319,,.,,
loan conjunction,7.440576456,,.,,
loan connection,5.871960538,,.,,
loan consideration,7.802982075,,.,,
loan consolidated,7.673770343,,.,,
loan contains,6.107682872,,.,,
loan continues,7.278457607,,.,,
loan converted,6.659418398,,.,,
loan convertible,7.219034186,,.,,
loan converts,7.758030687,,.,,
loan corporation,7.4897667,,.,,
loan corresponding,7.826238937,,.,,
loan cost,6.39959328,x,,,
loan cost,6.39959328,,.,,
loan costs,4.751912969,x,,,
loan costs,4.751912969,,.,,
loan covenant,6.898252165,,.,,
loan coverage,7.826238937,,.,,
loan creditworthiness,7.048534368,,.,,
loan cross,7.532691745,,.,,
loan current,5.588035515,,.,,
loan customer,6.898252165,,.,,
loan data,7.285283572,,.,,
loan days,5.122905726,,.,,
loan decrease,6.965585285,,.,,
loan decreased,7.515300002,,.,,
loan decreases,7.634161205,,.,,
loan deemed,6.026666928,,.,,
loan deferred,7.596061359,,.,,
loan delayed,7.506716259,,.,,
loan delinquencies,5.09340048,,.,,
loan delinquency,6.150792995,,.,,
loan delinquent,6.575158055,,.,,
loan denominated,7.814542897,,.,,
loan dependent,7.011394821,,.,,
loan depending,7.532691745,,.,,
loan depends,7.532691745,,.,,
loan deposit,4.330444642,,.,,
loan derivative,7.33441626,,.,,
loan designated,7.596061359,,.,,
loan difference,7.862170946,,.,,
loan disbursements,7.758030687,,.,,
loan discontinued,7.725595411,,.,,
loan discount,6.341964168,,.,,
loan discounted,7.199985991,,.,,
loan discounts,7.144926214,,.,,
loan documentation,5.358139406,,.,,
loan doubtful,7.264943888,,.,,
loan draw,7.7362907,,.,,
loan early,7.899442341,,.,,
loan effectively,7.912181367,,.,,
loan encumbering,7.992224074,,.,,
loan end,7.001032034,,.,,
loan entered,5.746797395,,.,,
loan entire,7.356235308,,.,,
loan equal,6.277425646,,.,,
loan equipment,7.39369287,,.,,
loan equity,6.861718422,,.,,
loan established,7.614929843,,.,,
loan evaluated,7.219034186,,.,,
loan evaluation,7.912181367,,.,,
loan evaluations,7.912181367,,.,,
loan event,6.300182634,,.,,
loan evidenced,7.327247771,,.,,
loan exceed,7.098406198,,.,,
loan exceeds,6.146397384,,.,,
loan excess,6.626983123,,.,,
loan exchange,7.938156853,,.,,
loan excluding,7.838073395,,.,,
loan existing,6.336645006,,.,,
loan expect,7.121395717,,.,,
loan expense,6.105575389,,.,,
loan expenses,6.747429276,,.,,
loan experience,7.306045563,,.,,
loan expiration,7.586758966,,.,,
loan expires,7.341636508,,.,,
loan exposure,7.258254899,,.,,
loan exposures,7.523958065,,.,,
loan extend,7.070393162,,.,,
loan extended,5.895570404,,.,,
loan extension,6.382786162,,.,,
loan extensions,7.747101616,,.,,
loan facilities,4.569047786,,.,,
loan facility,3.374219931,,.,,
loan factors,7.156902405,,.,,
loan failure,7.886863559,,.,,
loan fair,5.790380551,,.,,
loan features,7.758030687,,.,,
loan federal,7.464869149,,.,,
loan fee,5.578047916,,.,,
loan fees,3.976842556,,.,,
loan files,7.121395717,,.,,
loan final,7.251610357,,.,,
loan finance,6.155208014,,.,,
loan financial,6.457749201,,.,,
loan financing,5.535488302,,.,,
loan financings,7.925084772,,.,,
loan fiscal,7.386088271,,.,,
loan fixed,5.699408773,,.,,
loan floating,7.4897667,,.,,
loan following,6.551862492,,.,,
loan follows,7.747101616,,.,,
loan foreclosed,7.150896381,,.,,
loan foreclosure,5.957155384,,.,,
loan foreclosures,6.995890635,,.,,
loan forgiven,7.725595411,,.,,
loan fully,5.727860194,,.,,
loan fund,5.898989211,,.,,
loan funded,5.893865374,,.,,
loan funding,5.492383201,,.,,
loan fundings,6.980623163,,.,,
loan funds,5.439096456,,.,,
loan future,7.092740461,,.,,
loan general,5.955342147,,.,,
loan generation,7.9648251,,.,,
loan given,7.39369287,,.,,
loan grade,6.565107719,,.,,
loan grades,6.525887006,,.,,
loan grading,6.193544162,,.,,
loan granted,7.386088271,,.,,
loan greater,7.001032034,,.,,
loan group,6.630535524,,.,,
loan groups,7.133091756,,.,,
loan growth,3.913275198,,.,,
loan guarantee,5.722104783,,.,,
loan guaranteed,5.990368769,,.,,
loan guarantees,6.152998068,,.,,
loan guarantors,7.596061359,,.,,
loan guaranty,7.341636508,,.,,
loan held,6.175320423,,.,,
loan high,7.64391738,,.,,
loan higher,7.021866121,,.,,
loan holding,5.916260797,,.,,
loan home,7.278457607,,.,,
loan identification,7.758030687,,.,,
loan impaired,4.836406386,4,1,,
loan impaired,4.836406386,,.,,
loan impairment,5.679963716,,.,,
loan impairments,7.586758966,,.,,
loan inception,7.586758966,,.,,
loan income,4.762848015,4,1,,
loan income,4.762848015,,.,,
loan increase,5.892163246,,.,,
loan increased,6.013140152,,.,,
loan increases,6.898252165,,.,,
loan incremental,7.769080523,,.,,
loan incurred,6.861718422,,.,,
loan indebtedness,6.712062132,,.,,
loan individual,7.925084772,,.,,
loan individually,7.292156451,,.,,
loan industry,6.975585369,,.,,
loan information,7.021866121,,.,,
loan initial,6.21210618,,.,,
loan initially,6.79661952,,.,,
loan institutions,7.850049586,,.,,
loan insurance,6.735500705,,.,,
loan inventory,7.663720008,,.,,
loan investment,4.551093982,,.,,
loan investments,5.862010207,,.,,
loan investor,7.614929843,,.,,
loan investors,7.541502375,,.,,
loan issuance,6.866212812,,.,,
loan issued,5.992246704,,.,,
loan joint,7.156902405,,.,,
loan later,7.992224074,,.,,
loan lease,4.605482529,,.,,
loan leases,7.550391322,,.,,
loan lender,6.506838811,,.,,
loan lenders,6.767631983,,.,,
loan lending,7.41685993,,.,,
loan letter,7.20629516,,.,,
loan level,6.186671283,,.,,
loan levels,6.779952467,,.,,
loan libor,6.377245982,,.,,
loan lien,7.653769677,,.,,
loan life,7.586758966,,.,,
loan likely,7.33441626,,.,,
loan limit,6.975585369,,.,,
